Material;Dt.Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Óculos e Protetor Facial;2020-08-15;326200;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326201;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326202;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326203;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326204;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326205;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326206;Outros Órgãos Federais;Unidade;50,00;Entregue
Óculos e Protetor Facial;2020-08-15;326228;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326229;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326231;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326233;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326235;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326236;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326239;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326242;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326243;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326245;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326246;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326248;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326250;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326251;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326252;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326253;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326254;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326255;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326256;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326257;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326258;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326259;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326260;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326261;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-08-15;326262;Outros Órgãos Federais;Unidade;30,00;Entregue
Óculos e Protetor Facial;2020-07-28;323462;Outros Órgãos Federais;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-07-28;323463;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323464;Outros Órgãos Federais;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-07-28;323455;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323477;Outros Órgãos Federais;Unidade;300,00;Entregue
Óculos e Protetor Facial;2020-07-28;323449;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323445;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323458;Outros Órgãos Federais;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-07-28;323446;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323450;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323461;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323443;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323444;Outros Órgãos Federais;Unidade;100,00;Entregue
Óculos e Protetor Facial;2020-07-28;323448;Outros Órgãos Federais;Unidade;300,00;Entregue
Óculos e Protetor Facial;2020-07-28;323466;Outros Órgãos Federais;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-07-28;323457;Outros Órgãos Federais;Unidade;100,00;Entregue
Sapatilha e Touca;2020-07-31;323880;Outros Órgãos Federais;Unidade;300,00;Entregue
Sapatilha e Touca;2020-07-31;323901;Outros Órgãos Federais;Unidade;200,00;Entregue
Sapatilha e Touca;2020-07-31;323910;Outros Órgãos Federais;Unidade;200,00;Entregue
Sapatilha e Touca;2020-07-31;323911;Outros Órgãos Federais;Unidade;200,00;Entregue
Sapatilha e Touca;2020-07-31;323912;Outros Órgãos Federais;Unidade;300,00;Entregue
Sapatilha e Touca;2020-07-31;323913;Outros Órgãos Federais;Unidade;200,00;Entregue
Sapatilha e Touca;2020-07-31;323915;Outros Órgãos Federais;Unidade;300,00;Entregue
Sapatilha e Touca;2020-08-15;326250;Outros Órgãos Federais;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-08-15;326251;Outros Órgãos Federais;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-08-15;326252;Outros Órgãos Federais;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-08-15;326253;Outros Órgãos Federais;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-08-15;326254;Outros Órgãos Federais;Unidade;100,00;Entregue
Sapatilha e Touca;2020-08-15;326254;Outros Órgãos Federais;Unidade;900,00;Entregue
Sapatilha e Touca;2020-08-15;326255;Outros Órgãos Federais;Unidade;100,00;Entregue
Sapatilha e Touca;2020-08-15;326256;Outros Órgãos Federais;Unidade;300,00;Entregue
Sapatilha e Touca;2020-08-15;326257;Outros Órgãos Federais;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-08-15;326258;Outros Órgãos Federais;Unidade;200,00;Entregue
Sapatilha e Touca;2020-08-15;326259;Outros Órgãos Federais;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-08-15;326260;Outros Órgãos Federais;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-08-15;326261;Outros Órgãos Federais;Unidade;100,00;Entregue
Sapatilha e Touca;2020-08-15;326262;Outros Órgãos Federais;Unidade;300,00;Entregue
Álcool;2020-08-19;326485;Outros Órgãos Federais;Litro;72,00;Entregue
Álcool;2020-09-04;327914;Outros Órgãos Federais;Litro;12,00;Entregue
Avental;2020-09-09;328291;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-08-26;327149;Outros Órgãos Federais;Unidade;20,00;Entregue
Avental;2020-08-26;327150;Outros Órgãos Federais;Unidade;20,00;Entregue
Avental;2020-08-26;327151;Outros Órgãos Federais;Unidade;20,00;Entregue
Avental;2020-08-26;327152;Outros Órgãos Federais;Unidade;30,00;Entregue
Avental;2020-09-04;327861;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-04;327864;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-04;327900;Outros Órgãos Federais;Unidade;20,00;Entregue
Avental;2020-09-04;327901;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-04;327907;Outros Órgãos Federais;Unidade;20,00;Entregue
Avental;2020-09-04;327963;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328290;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328292;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328294;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328295;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328296;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328298;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328299;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328300;Outros Órgãos Federais;Unidade;10,00;Entregue
Avental;2020-09-09;328301;Outros Órgãos Federais;Unidade;10,00;Entregue
Luva;2020-09-09;328336;Outros Órgãos Federais;Unidade;100000,00;Entregue
Luva;2020-08-31;327512;Outros Órgãos Federais;Unidade;1800000,00;Entregue
Máscara N95;2020-08-26;327266;Outros Órgãos Federais;Unidade;500,00;Entregue
Máscara N95;2020-09-02;327649;Rondônia;Unidade;8000,00;Entregue
Máscara N95;2020-09-02;327649;Rondônia;Unidade;8200,00;Entregue
Máscara N95;2020-09-02;327619;Acre;Unidade;8200,00;Entregue
Máscara N95;2020-09-02;327620;Alagoas;Unidade;24900,00;Entregue
Máscara N95;2020-09-02;327623;Amapá;Unidade;6700,00;Entregue
Máscara N95;2020-09-02;327621;Amazonas;Unidade;39900,00;Entregue
Máscara N95;2020-09-02;327625;Bahia;Unidade;132100,00;Entregue
Máscara N95;2020-09-02;327630;Ceará;Unidade;56300,00;Entregue
Máscara N95;2020-09-02;327633;Distrito Federal;Unidade;37100,00;Entregue
Máscara N95;2020-09-02;327634;Espírito Santo;Unidade;36500,00;Entregue
Máscara N95;2020-09-02;327635;Goiás;Unidade;47300,00;Entregue
Máscara N95;2020-09-02;327636;Maranhão;Unidade;60900,00;Entregue
Máscara N95;2020-09-02;327639;Mato Grosso;Unidade;26200,00;Entregue
Máscara N95;2020-09-02;327638;Mato Grosso do Sul;Unidade;19400,00;Entregue
Máscara N95;2020-09-02;327641;Pará;Unidade;58700,00;Entregue
Máscara N95;2020-09-02;327642;Paraíba;Unidade;24770,00;Entregue
Máscara N95;2020-09-02;327642;Paraíba;Unidade;9030,00;Entregue
Máscara N95;2020-09-02;327645;Paraná;Unidade;89500,00;Entregue
Máscara N95;2020-09-02;327643;Pernambuco;Unidade;79300,00;Entregue
Máscara N95;2020-09-02;327644;Piauí;Unidade;22900,00;Entregue
Máscara N95;2020-09-03;327646;Rio de Janeiro;Unidade;105700,00;Entregue
Máscara N95;2020-09-02;327647;Rio Grande do Norte;Unidade;27900,00;Entregue
Máscara N95;2020-09-02;327653;Rio Grande do Sul;Unidade;73600,00;Entregue
Máscara N95;2020-09-02;327652;Roraima;Unidade;6100,00;Entregue
Máscara N95;2020-09-02;327659;Santa Catarina;Unidade;60700,00;Entregue
Máscara N95;2020-09-02;327660;Sergipe;Unidade;20000,00;Entregue
Máscara N95;2020-09-02;327662;Tocantins;Unidade;9300,00;Entregue
Máscara N95;2020-09-02;327662;Tocantins;Unidade;13000,00;Entregue
Máscara N95;2020-09-02;327637;Minas Gerais;Unidade;174800,00;Entregue
Máscara N95;2020-08-27;327360;Outros Órgãos Federais;Unidade;10,00;Entregue
Máscara N95;2020-09-09;328291;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328293;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328106;Outros Órgãos Federais;Unidade;600,00;Entregue
Máscara N95;2020-09-09;328111;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-08-26;327149;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-08-26;327150;Outros Órgãos Federais;Unidade;40,00;Entregue
Máscara N95;2020-08-26;327151;Outros Órgãos Federais;Unidade;60,00;Entregue
Máscara N95;2020-08-26;327152;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328093;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-09-09;328113;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-09-09;328115;Outros Órgãos Federais;Unidade;200,00;Entregue
Máscara N95;2020-09-09;328101;Outros Órgãos Federais;Unidade;900,00;Entregue
Máscara N95;2020-09-09;328103;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara N95;2020-09-09;328109;Outros Órgãos Federais;Unidade;600,00;Entregue
Máscara N95;2020-09-09;328110;Outros Órgãos Federais;Unidade;700,00;Entregue
Máscara N95;2020-09-09;328116;Outros Órgãos Federais;Unidade;200,00;Entregue
Máscara N95;2020-09-04;327861;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-04;327864;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-04;327900;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-04;327901;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-04;327907;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-04;327963;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328118;Outros Órgãos Federais;Unidade;1500,00;Entregue
Máscara N95;2020-09-09;328096;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-09-09;328090;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-09-09;328098;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-09-09;328091;Outros Órgãos Federais;Unidade;1000,00;Entregue
Máscara N95;2020-09-09;328097;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-09-09;328290;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328292;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328294;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328295;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328296;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328297;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328298;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328299;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328300;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-09;328301;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara N95;2020-09-04;328087;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-09-09;328095;Outros Órgãos Federais;Unidade;1900,00;Entregue
Máscara N95;2020-09-09;328105;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara N95;2020-09-03;327661;São Paulo;Unidade;322500,00;Entregue
Máscara N95;2020-09-02;327693;Sergipe;Unidade;3600,00;Entregue
Máscara N95;2020-09-02;327679;Pará;Unidade;6500,00;Entregue
Máscara N95;2020-09-02;327676;Minas Gerais;Unidade;32700,00;Entregue
Máscara N95;2020-09-02;327689;Roraima;Unidade;2200,00;Entregue
Máscara N95;2020-09-02;327677;Mato Grosso do Sul;Unidade;13200,00;Entregue
Máscara N95;2020-09-02;327678;Mato Grosso;Unidade;5500,00;Entregue
Máscara N95;2020-09-02;327685;Paraná;Unidade;10000,00;Entregue
Máscara N95;2020-09-02;327692;Santa Catarina;Unidade;2800,00;Entregue
Máscara N95;2020-09-02;327671;Ceará;Unidade;26800,00;Entregue
Máscara N95;2020-09-02;327674;Goiás;Unidade;14200,00;Entregue
Máscara N95;2020-09-02;327681;Paraíba;Unidade;11600,00;Entregue
Máscara N95;2020-09-02;327668;Amapá;Unidade;2800,00;Entregue
Máscara N95;2020-09-02;327666;Alagoas;Unidade;5300,00;Entregue
Máscara N95;2020-09-02;327667;Amazonas;Unidade;6400,00;Entregue
Máscara N95;2020-09-02;327687;Rio Grande do Norte;Unidade;8900,00;Entregue
Máscara N95;2020-09-02;327697;Tocantins;Unidade;800,00;Entregue
Máscara N95;2020-09-02;327697;Tocantins;Unidade;1230,00;Entregue
Máscara N95;2020-09-02;327690;Rio Grande do Sul;Unidade;22000,00;Entregue
Máscara N95;2020-09-02;327688;Rondônia;Unidade;2900,00;Entregue
Máscara N95;2020-09-02;327682;Pernambuco;Unidade;10700,00;Entregue
Máscara N95;2020-09-02;327665;Acre;Unidade;1700,00;Entregue
Máscara N95;2020-09-02;327670;Bahia;Unidade;12400,00;Entregue
Máscara N95;2020-09-02;327675;Maranhão;Unidade;10200,00;Entregue
Máscara N95;2020-09-02;327696;São Paulo;Unidade;71800,00;Entregue
Máscara N95;2020-09-02;327684;Piauí;Unidade;11400,00;Entregue
Máscara N95;2020-09-02;327672;Espírito Santo;Unidade;2300,00;Entregue
Máscara N95;2020-09-02;327686;Rio de Janeiro;Unidade;77200,00;Entregue
Máscara Cirúrgica;2020-09-02;327649;Rondônia;Unidade;2100,00;Entregue
Máscara Cirúrgica;2020-09-02;327649;Rondônia;Unidade;158500,00;Entregue
Máscara Cirúrgica;2020-09-02;327619;Acre;Unidade;82000,00;Entregue
Máscara Cirúrgica;2020-09-02;327620;Alagoas;Unidade;246500,00;Entregue
Máscara Cirúrgica;2020-09-02;327623;Amapá;Unidade;66500,00;Entregue
Máscara Cirúrgica;2020-09-02;327621;Amazonas;Unidade;394700,00;Entregue
Máscara Cirúrgica;2020-09-02;327625;Bahia;Unidade;706900,00;Entregue
Máscara Cirúrgica;2020-09-02;327625;Bahia;Unidade;600000,00;Entregue
Máscara Cirúrgica;2020-09-02;327630;Ceará;Unidade;557500,00;Entregue
Máscara Cirúrgica;2020-09-02;327633;Distrito Federal;Unidade;367000,00;Entregue
Máscara Cirúrgica;2020-09-02;327634;Espírito Santo;Unidade;361500,00;Entregue
Máscara Cirúrgica;2020-09-02;327635;Goiás;Unidade;468000,00;Entregue
Máscara Cirúrgica;2020-09-02;327636;Maranhão;Unidade;602400,00;Entregue
Máscara Cirúrgica;2020-09-02;327639;Mato Grosso;Unidade;259800,00;Entregue
Máscara Cirúrgica;2020-09-02;327638;Mato Grosso do Sul;Unidade;192600,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;8000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;8000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;32000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;16000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;48000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;8000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;92000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;8000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;188000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;8000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;80500,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;60000,00;Entregue
Máscara Cirúrgica;2020-09-02;327641;Pará;Unidade;24000,00;Entregue
Máscara Cirúrgica;2020-09-02;327642;Paraíba;Unidade;334400,00;Entregue
Máscara Cirúrgica;2020-09-02;327645;Paraná;Unidade;885600,00;Entregue
Máscara Cirúrgica;2020-09-02;327643;Pernambuco;Unidade;784500,00;Entregue
Máscara Cirúrgica;2020-09-02;327644;Piauí;Unidade;226700,00;Entregue
Máscara Cirúrgica;2020-09-03;327646;Rio de Janeiro;Unidade;948000,00;Entregue
Máscara Cirúrgica;2020-09-03;327646;Rio de Janeiro;Unidade;97000,00;Entregue
Máscara Cirúrgica;2020-09-02;327647;Rio Grande do Norte;Unidade;276300,00;Entregue
Máscara Cirúrgica;2020-09-02;327653;Rio Grande do Sul;Unidade;727900,00;Entregue
Máscara Cirúrgica;2020-09-02;327652;Roraima;Unidade;60600,00;Entregue
Máscara Cirúrgica;2020-09-02;327659;Santa Catarina;Unidade;600600,00;Entregue
Máscara Cirúrgica;2020-09-02;327660;Sergipe;Unidade;198600,00;Entregue
Máscara Cirúrgica;2020-09-02;327662;Tocantins;Unidade;221100,00;Entregue
Máscara Cirúrgica;2020-09-02;327637;Minas Gerais;Unidade;1728600,00;Entregue
Máscara Cirúrgica;2020-08-27;327360;Outros Órgãos Federais;Unidade;10,00;Entregue
Máscara Cirúrgica;2020-09-09;328107;Outros Órgãos Federais;Unidade;5000,00;Entregue
Máscara Cirúrgica;2020-09-09;328106;Outros Órgãos Federais;Unidade;5500,00;Entregue
Máscara Cirúrgica;2020-09-09;328108;Outros Órgãos Federais;Unidade;8000,00;Entregue
Máscara Cirúrgica;2020-09-09;328113;Outros Órgãos Federais;Unidade;4000,00;Entregue
Máscara Cirúrgica;2020-09-09;328115;Outros Órgãos Federais;Unidade;2000,00;Entregue
Máscara Cirúrgica;2020-09-09;328117;Outros Órgãos Federais;Unidade;2400,00;Entregue
Máscara Cirúrgica;2020-09-09;328101;Outros Órgãos Federais;Unidade;4000,00;Entregue
Máscara Cirúrgica;2020-09-09;328102;Outros Órgãos Federais;Unidade;1400,00;Entregue
Máscara Cirúrgica;2020-09-09;328103;Outros Órgãos Federais;Unidade;4000,00;Entregue
Máscara Cirúrgica;2020-09-09;328109;Outros Órgãos Federais;Unidade;6000,00;Entregue
Máscara Cirúrgica;2020-09-09;328110;Outros Órgãos Federais;Unidade;8000,00;Entregue
Máscara Cirúrgica;2020-09-09;328116;Outros Órgãos Federais;Unidade;1400,00;Entregue
Máscara Cirúrgica;2020-09-04;327861;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara Cirúrgica;2020-09-04;327864;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara Cirúrgica;2020-09-04;327900;Outros Órgãos Federais;Unidade;600,00;Entregue
Máscara Cirúrgica;2020-09-04;327901;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara Cirúrgica;2020-09-04;327907;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara Cirúrgica;2020-09-04;327963;Outros Órgãos Federais;Unidade;400,00;Entregue
